timestamp,air_temperature_C,air_humidity_pct,vpd_kpa,algorithm_version,scenario_id
2026-05-04T04:40:00Z,19.9,63.23,0.855,v1_fao_air_temp_rh,1
2026-05-04T04:41:00Z,19.47,63.35,0.829,v1_fao_air_temp_rh,1
2026-05-04T04:42:00Z,19.99,62.57,0.875,v1_fao_air_temp_rh,1
2026-05-04T04:43:00Z,19.64,63.44,0.836,v1_fao_air_temp_rh,1
2026-05-04T04:44:00Z,19.8,63.2,0.85,v1_fao_air_temp_rh,1
2026-05-04T04:45:00Z,19.52,63.81,0.821,v1_fao_air_temp_rh,1
2026-05-04T04:46:00Z,19.8,63.37,0.846,v1_fao_air_temp_rh,1
2026-05-04T04:47:00Z,19.73,62.66,0.858,v1_fao_air_temp_rh,1
2026-05-04T04:48:00Z,19.59,64.51,0.809,v1_fao_air_temp_rh,1
2026-05-04T04:49:00Z,19.78,63.64,0.839,v1_fao_air_temp_rh,1
2026-05-04T04:50:00Z,19.58,63.17,0.839,v1_fao_air_temp_rh,1
2026-05-04T04:51:00Z,19.46,64.19,0.81,v1_fao_air_temp_rh,1
2026-05-04T04:52:00Z,20.08,63.59,0.856,v1_fao_air_temp_rh,1
2026-05-04T04:53:00Z,19.68,62.75,0.854,v1_fao_air_temp_rh,1
2026-05-04T04:54:00Z,19.7,63.21,0.845,v1_fao_air_temp_rh,1
2026-05-04T04:55:00Z,19.91,62.63,0.869,v1_fao_air_temp_rh,1
2026-05-04T04:56:00Z,19.65,63.23,0.841,v1_fao_air_temp_rh,1
2026-05-04T04:57:00Z,19.84,64.33,0.826,v1_fao_air_temp_rh,1
2026-05-04T04:58:00Z,19.62,62.86,0.848,v1_fao_air_temp_rh,1
2026-05-04T04:59:00Z,19.52,64.85,0.798,v1_fao_air_temp_rh,1
2026-05-04T05:00:00Z,20.18,64.13,0.848,v1_fao_air_temp_rh,1
2026-05-04T05:01:00Z,19.68,62.96,0.849,v1_fao_air_temp_rh,1
2026-05-04T05:02:00Z,19.74,63.22,0.846,v1_fao_air_temp_rh,1
2026-05-04T05:03:00Z,19.49,63.24,0.833,v1_fao_air_temp_rh,1
2026-05-04T05:04:00Z,19.33,64.13,0.804,v1_fao_air_temp_rh,1
2026-05-04T05:05:00Z,19.73,62.89,0.853,v1_fao_air_temp_rh,1
2026-05-04T05:06:00Z,19.89,63.82,0.84,v1_fao_air_temp_rh,1
2026-05-04T05:07:00Z,19.88,64.03,0.835,v1_fao_air_temp_rh,1
2026-05-04T05:08:00Z,19.43,62.35,0.85,v1_fao_air_temp_rh,1
2026-05-04T05:09:00Z,19.84,62.14,0.877,v1_fao_air_temp_rh,1
2026-05-04T05:10:00Z,19.48,62.59,0.847,v1_fao_air_temp_rh,1
2026-05-04T05:11:00Z,19.7,62.39,0.863,v1_fao_air_temp_rh,1
2026-05-04T05:12:00Z,19.9,63.23,0.855,v1_fao_air_temp_rh,1
2026-05-04T05:13:00Z,19.29,62.25,0.845,v1_fao_air_temp_rh,1
2026-05-04T05:14:00Z,19.8,61.64,0.886,v1_fao_air_temp_rh,1
2026-05-04T05:15:00Z,19.55,61.54,0.875,v1_fao_air_temp_rh,1
2026-05-04T05:16:00Z,19.72,62.91,0.853,v1_fao_air_temp_rh,1
2026-05-04T05:17:00Z,19.95,62.1,0.883,v1_fao_air_temp_rh,1
2026-05-04T05:18:00Z,19.57,62.91,0.844,v1_fao_air_temp_rh,1
2026-05-04T05:19:00Z,20.04,62.51,0.879,v1_fao_air_temp_rh,1
2026-05-04T05:20:00Z,20.04,63.26,0.861,v1_fao_air_temp_rh,1
2026-05-04T05:21:00Z,20.07,63.35,0.86,v1_fao_air_temp_rh,1
2026-05-04T05:22:00Z,19.74,63.03,0.85,v1_fao_air_temp_rh,1
2026-05-04T05:23:00Z,19.72,61.67,0.881,v1_fao_air_temp_rh,1
2026-05-04T05:24:00Z,19.71,62.67,0.858,v1_fao_air_temp_rh,1
2026-05-04T05:25:00Z,19.89,62.22,0.877,v1_fao_air_temp_rh,1
2026-05-04T05:26:00Z,19.73,61.93,0.876,v1_fao_air_temp_rh,1
2026-05-04T05:27:00Z,19.86,62.58,0.868,v1_fao_air_temp_rh,1
2026-05-04T05:28:00Z,19.6,64.04,0.82,v1_fao_air_temp_rh,1
2026-05-04T05:29:00Z,19.92,63.91,0.84,v1_fao_air_temp_rh,1
2026-05-04T05:30:00Z,19.81,63.32,0.848,v1_fao_air_temp_rh,1
2026-05-04T05:31:00Z,20.08,61.86,0.896,v1_fao_air_temp_rh,1
2026-05-04T05:32:00Z,19.51,62.32,0.855,v1_fao_air_temp_rh,1
2026-05-04T05:33:00Z,19.8,62.13,0.875,v1_fao_air_temp_rh,1
2026-05-04T05:34:00Z,19.85,62.03,0.88,v1_fao_air_temp_rh,1
2026-05-04T05:35:00Z,19.75,62.88,0.855,v1_fao_air_temp_rh,1
2026-05-04T05:36:00Z,20.05,62.87,0.871,v1_fao_air_temp_rh,1
2026-05-04T05:37:00Z,19.97,63.84,0.844,v1_fao_air_temp_rh,1
2026-05-04T05:38:00Z,19.81,62.5,0.867,v1_fao_air_temp_rh,1
2026-05-04T05:39:00Z,19.61,62.1,0.865,v1_fao_air_temp_rh,1
2026-05-04T05:40:00Z,19.54,62.28,0.857,v1_fao_air_temp_rh,1
2026-05-04T05:41:00Z,19.85,63.1,0.855,v1_fao_air_temp_rh,1
2026-05-04T05:42:00Z,19.84,62.67,0.864,v1_fao_air_temp_rh,1
2026-05-04T05:43:00Z,19.82,63.07,0.854,v1_fao_air_temp_rh,1
2026-05-04T05:44:00Z,19.79,62.29,0.87,v1_fao_air_temp_rh,1
2026-05-04T05:45:00Z,19.84,59.95,0.927,v1_fao_air_temp_rh,1
2026-05-04T05:46:00Z,19.82,62.95,0.857,v1_fao_air_temp_rh,1
2026-05-04T05:47:00Z,19.62,60.69,0.898,v1_fao_air_temp_rh,1
2026-05-04T05:48:00Z,20.15,62.93,0.875,v1_fao_air_temp_rh,1
2026-05-04T05:49:00Z,20.13,63.29,0.865,v1_fao_air_temp_rh,1
2026-05-04T05:50:00Z,20.32,62.46,0.895,v1_fao_air_temp_rh,1
2026-05-04T05:51:00Z,19.68,62.37,0.862,v1_fao_air_temp_rh,1
2026-05-04T05:52:00Z,19.7,62.39,0.863,v1_fao_air_temp_rh,1
2026-05-04T05:53:00Z,19.77,62.45,0.866,v1_fao_air_temp_rh,1
2026-05-04T05:54:00Z,20.28,61.76,0.91,v1_fao_air_temp_rh,1
2026-05-04T05:55:00Z,19.83,61.43,0.892,v1_fao_air_temp_rh,1
2026-05-04T05:56:00Z,20.22,62.76,0.883,v1_fao_air_temp_rh,1
2026-05-04T05:57:00Z,20.04,61.37,0.905,v1_fao_air_temp_rh,1
2026-05-04T05:58:00Z,19.97,62.74,0.87,v1_fao_air_temp_rh,1
2026-05-04T05:59:00Z,19.85,62.2,0.876,v1_fao_air_temp_rh,1
2026-05-04T06:00:00Z,20.03,61.65,0.898,v1_fao_air_temp_rh,1
2026-05-04T06:01:00Z,19.65,62.4,0.86,v1_fao_air_temp_rh,1
2026-05-04T06:02:00Z,20.16,62.75,0.88,v1_fao_air_temp_rh,1
2026-05-04T06:03:00Z,19.79,61.81,0.881,v1_fao_air_temp_rh,1
2026-05-04T06:04:00Z,19.91,62.04,0.883,v1_fao_air_temp_rh,1
2026-05-04T06:05:00Z,19.91,60.51,0.918,v1_fao_air_temp_rh,1
2026-05-04T06:06:00Z,19.76,61.88,0.878,v1_fao_air_temp_rh,1
2026-05-04T06:07:00Z,20.0,62.44,0.878,v1_fao_air_temp_rh,1
2026-05-04T06:08:00Z,20.01,61.17,0.908,v1_fao_air_temp_rh,1
2026-05-04T06:09:00Z,20.02,61.12,0.91,v1_fao_air_temp_rh,1
2026-05-04T06:10:00Z,19.79,63.53,0.842,v1_fao_air_temp_rh,1
2026-05-04T06:11:00Z,20.16,61.23,0.916,v1_fao_air_temp_rh,1
2026-05-04T06:12:00Z,20.11,61.58,0.905,v1_fao_air_temp_rh,1
2026-05-04T06:13:00Z,20.22,61.12,0.922,v1_fao_air_temp_rh,1
2026-05-04T06:14:00Z,20.04,62.41,0.881,v1_fao_air_temp_rh,1
2026-05-04T06:15:00Z,20.02,62.26,0.884,v1_fao_air_temp_rh,1
2026-05-04T06:16:00Z,20.05,62.63,0.877,v1_fao_air_temp_rh,1
2026-05-04T06:17:00Z,20.09,61.42,0.907,v1_fao_air_temp_rh,1
2026-05-04T06:18:00Z,20.05,62.18,0.887,v1_fao_air_temp_rh,1
2026-05-04T06:19:00Z,20.27,61.57,0.914,v1_fao_air_temp_rh,1
2026-05-04T06:20:00Z,20.01,61.94,0.891,v1_fao_air_temp_rh,1
2026-05-04T06:21:00Z,20.08,61.02,0.916,v1_fao_air_temp_rh,1
2026-05-04T06:22:00Z,20.13,60.71,0.926,v1_fao_air_temp_rh,1
2026-05-04T06:23:00Z,20.37,61.48,0.921,v1_fao_air_temp_rh,1
2026-05-04T06:24:00Z,20.13,62.22,0.891,v1_fao_air_temp_rh,1
2026-05-04T06:25:00Z,20.14,61.83,0.901,v1_fao_air_temp_rh,1
2026-05-04T06:26:00Z,19.87,61.68,0.889,v1_fao_air_temp_rh,1
2026-05-04T06:27:00Z,20.45,61.91,0.916,v1_fao_air_temp_rh,1
2026-05-04T06:28:00Z,20.11,60.58,0.928,v1_fao_air_temp_rh,1
2026-05-04T06:29:00Z,19.88,62.1,0.88,v1_fao_air_temp_rh,1
2026-05-04T06:30:00Z,20.18,61.28,0.916,v1_fao_air_temp_rh,1
2026-05-04T06:31:00Z,20.05,62.09,0.889,v1_fao_air_temp_rh,1
2026-05-04T06:32:00Z,20.46,62.35,0.906,v1_fao_air_temp_rh,1
2026-05-04T06:33:00Z,20.27,61.38,0.918,v1_fao_air_temp_rh,1
2026-05-04T06:34:00Z,20.27,62.2,0.899,v1_fao_air_temp_rh,1
2026-05-04T06:35:00Z,20.2,61.54,0.91,v1_fao_air_temp_rh,1
2026-05-04T06:36:00Z,19.87,60.0,0.928,v1_fao_air_temp_rh,1
2026-05-04T06:37:00Z,19.98,61.99,0.888,v1_fao_air_temp_rh,1
2026-05-04T06:38:00Z,20.34,60.38,0.946,v1_fao_air_temp_rh,1
2026-05-04T06:39:00Z,20.0,61.46,0.901,v1_fao_air_temp_rh,1
2026-05-04T06:40:00Z,20.25,61.75,0.909,v1_fao_air_temp_rh,1
2026-05-04T06:41:00Z,20.02,60.78,0.918,v1_fao_air_temp_rh,1
2026-05-04T06:42:00Z,20.18,60.96,0.923,v1_fao_air_temp_rh,1
2026-05-04T06:43:00Z,20.22,61.29,0.917,v1_fao_air_temp_rh,1
2026-05-04T06:44:00Z,20.19,59.81,0.951,v1_fao_air_temp_rh,1
2026-05-04T06:45:00Z,20.4,61.05,0.933,v1_fao_air_temp_rh,1
2026-05-04T06:46:00Z,19.83,61.51,0.89,v1_fao_air_temp_rh,1
2026-05-04T06:47:00Z,20.13,60.6,0.929,v1_fao_air_temp_rh,1
2026-05-04T06:48:00Z,19.72,61.15,0.893,v1_fao_air_temp_rh,1
2026-05-04T06:49:00Z,20.31,61.62,0.915,v1_fao_air_temp_rh,1
2026-05-04T06:50:00Z,20.21,60.42,0.937,v1_fao_air_temp_rh,1
2026-05-04T06:51:00Z,20.3,62.53,0.893,v1_fao_air_temp_rh,1
2026-05-04T06:52:00Z,20.34,60.91,0.933,v1_fao_air_temp_rh,1
2026-05-04T06:53:00Z,20.11,60.9,0.921,v1_fao_air_temp_rh,1
2026-05-04T06:54:00Z,20.1,61.1,0.915,v1_fao_air_temp_rh,1
2026-05-04T06:55:00Z,20.47,60.52,0.951,v1_fao_air_temp_rh,1
2026-05-04T06:56:00Z,20.43,62.08,0.911,v1_fao_air_temp_rh,1
2026-05-04T06:57:00Z,20.39,61.2,0.929,v1_fao_air_temp_rh,1
2026-05-04T06:58:00Z,20.27,61.3,0.92,v1_fao_air_temp_rh,1
2026-05-04T06:59:00Z,20.13,60.74,0.926,v1_fao_air_temp_rh,1
2026-05-04T07:00:00Z,20.25,60.51,0.938,v1_fao_air_temp_rh,1
2026-05-04T07:01:00Z,20.39,61.28,0.927,v1_fao_air_temp_rh,1
2026-05-04T07:02:00Z,20.41,61.48,0.924,v1_fao_air_temp_rh,1
2026-05-04T07:03:00Z,20.34,61.06,0.93,v1_fao_air_temp_rh,1
2026-05-04T07:04:00Z,20.43,60.0,0.961,v1_fao_air_temp_rh,1
2026-05-04T07:05:00Z,20.58,61.35,0.936,v1_fao_air_temp_rh,1
2026-05-04T07:06:00Z,20.21,61.27,0.917,v1_fao_air_temp_rh,1
2026-05-04T07:07:00Z,20.47,60.41,0.953,v1_fao_air_temp_rh,1
2026-05-04T07:08:00Z,20.42,60.95,0.937,v1_fao_air_temp_rh,1
2026-05-04T07:09:00Z,20.51,59.4,0.98,v1_fao_air_temp_rh,1
2026-05-04T07:10:00Z,20.5,60.6,0.95,v1_fao_air_temp_rh,1
2026-05-04T07:11:00Z,20.29,61.12,0.926,v1_fao_air_temp_rh,1
2026-05-04T07:12:00Z,20.18,60.46,0.935,v1_fao_air_temp_rh,1
2026-05-04T07:13:00Z,20.14,59.92,0.945,v1_fao_air_temp_rh,1
2026-05-04T07:14:00Z,20.26,60.23,0.945,v1_fao_air_temp_rh,1
2026-05-04T07:15:00Z,20.38,59.6,0.967,v1_fao_air_temp_rh,1
2026-05-04T07:16:00Z,20.59,62.05,0.92,v1_fao_air_temp_rh,1
2026-05-04T07:17:00Z,20.87,61.39,0.952,v1_fao_air_temp_rh,1
2026-05-04T07:18:00Z,20.33,61.4,0.921,v1_fao_air_temp_rh,1
2026-05-04T07:19:00Z,20.47,60.32,0.955,v1_fao_air_temp_rh,1
2026-05-04T07:20:00Z,20.06,59.83,0.943,v1_fao_air_temp_rh,1
2026-05-04T07:21:00Z,20.61,60.46,0.96,v1_fao_air_temp_rh,1
2026-05-04T07:22:00Z,20.49,59.66,0.972,v1_fao_air_temp_rh,1
2026-05-04T07:23:00Z,20.55,60.85,0.947,v1_fao_air_temp_rh,1
2026-05-04T07:24:00Z,20.22,60.59,0.934,v1_fao_air_temp_rh,1
2026-05-04T07:25:00Z,20.19,60.09,0.944,v1_fao_air_temp_rh,1
2026-05-04T07:26:00Z,20.41,59.8,0.964,v1_fao_air_temp_rh,1
2026-05-04T07:27:00Z,20.45,61.75,0.92,v1_fao_air_temp_rh,1
2026-05-04T07:28:00Z,20.51,59.78,0.971,v1_fao_air_temp_rh,1
2026-05-04T07:29:00Z,20.45,60.14,0.958,v1_fao_air_temp_rh,1
2026-05-04T07:30:00Z,20.55,60.04,0.966,v1_fao_air_temp_rh,1
2026-05-04T07:31:00Z,20.64,60.22,0.968,v1_fao_air_temp_rh,1
2026-05-04T07:32:00Z,20.02,60.42,0.927,v1_fao_air_temp_rh,1
2026-05-04T07:33:00Z,20.61,59.76,0.977,v1_fao_air_temp_rh,1
2026-05-04T07:34:00Z,20.6,60.76,0.952,v1_fao_air_temp_rh,1
2026-05-04T07:35:00Z,20.49,59.98,0.965,v1_fao_air_temp_rh,1
2026-05-04T07:36:00Z,20.55,60.1,0.965,v1_fao_air_temp_rh,1
2026-05-04T07:37:00Z,20.54,60.15,0.963,v1_fao_air_temp_rh,1
2026-05-04T07:38:00Z,20.14,59.78,0.948,v1_fao_air_temp_rh,1
2026-05-04T07:39:00Z,20.09,59.43,0.954,v1_fao_air_temp_rh,1
2026-05-04T07:40:00Z,20.49,60.95,0.941,v1_fao_air_temp_rh,1
2026-05-04T07:41:00Z,20.3,60.03,0.952,v1_fao_air_temp_rh,1
2026-05-04T07:42:00Z,20.47,60.18,0.958,v1_fao_air_temp_rh,1
2026-05-04T07:43:00Z,20.63,59.56,0.983,v1_fao_air_temp_rh,1
2026-05-04T07:44:00Z,20.51,60.93,0.943,v1_fao_air_temp_rh,1
2026-05-04T07:45:00Z,20.66,59.82,0.979,v1_fao_air_temp_rh,1
2026-05-04T07:46:00Z,20.37,59.84,0.961,v1_fao_air_temp_rh,1
2026-05-04T07:47:00Z,20.26,60.17,0.946,v1_fao_air_temp_rh,1
2026-05-04T07:48:00Z,20.46,59.61,0.972,v1_fao_air_temp_rh,1
2026-05-04T07:49:00Z,20.34,59.78,0.961,v1_fao_air_temp_rh,1
2026-05-04T07:50:00Z,20.48,59.54,0.974,v1_fao_air_temp_rh,1
2026-05-04T07:51:00Z,20.56,60.89,0.947,v1_fao_air_temp_rh,1
2026-05-04T07:52:00Z,20.56,60.8,0.949,v1_fao_air_temp_rh,1
2026-05-04T07:53:00Z,20.18,60.58,0.932,v1_fao_air_temp_rh,1
2026-05-04T07:54:00Z,20.65,60.12,0.97,v1_fao_air_temp_rh,1
2026-05-04T07:55:00Z,20.27,59.69,0.958,v1_fao_air_temp_rh,1
2026-05-04T07:56:00Z,20.73,60.82,0.958,v1_fao_air_temp_rh,1
2026-05-04T07:57:00Z,20.56,60.47,0.957,v1_fao_air_temp_rh,1
2026-05-04T07:58:00Z,20.48,60.1,0.961,v1_fao_air_temp_rh,1
2026-05-04T07:59:00Z,20.67,59.75,0.981,v1_fao_air_temp_rh,1
2026-05-04T08:00:00Z,20.16,59.93,0.947,v1_fao_air_temp_rh,1
2026-05-04T08:01:00Z,20.6,59.2,0.99,v1_fao_air_temp_rh,1
2026-05-04T08:02:00Z,20.42,60.3,0.952,v1_fao_air_temp_rh,1
2026-05-04T08:03:00Z,20.49,60.5,0.952,v1_fao_air_temp_rh,1
2026-05-04T08:04:00Z,20.91,58.82,1.019,v1_fao_air_temp_rh,1
2026-05-04T08:05:00Z,20.88,59.58,0.998,v1_fao_air_temp_rh,1
2026-05-04T08:06:00Z,20.59,60.78,0.951,v1_fao_air_temp_rh,1
2026-05-04T08:07:00Z,20.84,60.46,0.974,v1_fao_air_temp_rh,1
2026-05-04T08:08:00Z,20.8,59.58,0.993,v1_fao_air_temp_rh,1
2026-05-04T08:09:00Z,20.13,59.77,0.948,v1_fao_air_temp_rh,1
2026-05-04T08:10:00Z,20.76,59.98,0.981,v1_fao_air_temp_rh,1
2026-05-04T08:11:00Z,20.64,60.59,0.959,v1_fao_air_temp_rh,1
2026-05-04T08:12:00Z,20.7,59.68,0.984,v1_fao_air_temp_rh,1
2026-05-04T08:13:00Z,20.76,59.87,0.983,v1_fao_air_temp_rh,1
2026-05-04T08:14:00Z,20.78,59.74,0.988,v1_fao_air_temp_rh,1
2026-05-04T08:15:00Z,20.43,59.44,0.974,v1_fao_air_temp_rh,1
2026-05-04T08:16:00Z,20.57,59.78,0.974,v1_fao_air_temp_rh,1
2026-05-04T08:17:00Z,20.75,61.44,0.944,v1_fao_air_temp_rh,1
2026-05-04T08:18:00Z,20.33,59.5,0.967,v1_fao_air_temp_rh,1
2026-05-04T08:19:00Z,20.41,60.11,0.957,v1_fao_air_temp_rh,1
2026-05-04T08:20:00Z,20.73,60.11,0.976,v1_fao_air_temp_rh,1
2026-05-04T08:21:00Z,20.65,60.0,0.974,v1_fao_air_temp_rh,1
2026-05-04T08:22:00Z,20.64,59.56,0.984,v1_fao_air_temp_rh,1
2026-05-04T08:23:00Z,20.23,58.02,0.996,v1_fao_air_temp_rh,1
2026-05-04T08:24:00Z,20.57,60.41,0.959,v1_fao_air_temp_rh,1
2026-05-04T08:25:00Z,20.5,59.37,0.98,v1_fao_air_temp_rh,1
2026-05-04T08:26:00Z,20.77,59.82,0.985,v1_fao_air_temp_rh,1
2026-05-04T08:27:00Z,20.73,58.99,1.003,v1_fao_air_temp_rh,1
2026-05-04T08:28:00Z,20.57,60.06,0.967,v1_fao_air_temp_rh,1
2026-05-04T08:29:00Z,20.87,59.51,0.999,v1_fao_air_temp_rh,1
2026-05-04T08:30:00Z,20.48,59.36,0.979,v1_fao_air_temp_rh,1
2026-05-04T08:31:00Z,20.63,60.01,0.972,v1_fao_air_temp_rh,1
2026-05-04T08:32:00Z,20.62,60.55,0.958,v1_fao_air_temp_rh,1
2026-05-04T08:33:00Z,20.75,59.09,1.002,v1_fao_air_temp_rh,1
2026-05-04T08:34:00Z,20.55,59.96,0.969,v1_fao_air_temp_rh,1
2026-05-04T08:35:00Z,20.72,59.27,0.996,v1_fao_air_temp_rh,1
2026-05-04T08:36:00Z,20.87,59.74,0.993,v1_fao_air_temp_rh,1
2026-05-04T08:37:00Z,20.71,58.54,1.013,v1_fao_air_temp_rh,1
2026-05-04T08:38:00Z,20.66,59.53,0.986,v1_fao_air_temp_rh,1
2026-05-04T08:39:00Z,20.95,58.86,1.02,v1_fao_air_temp_rh,1
2026-05-04T08:40:00Z,20.49,58.84,0.992,v1_fao_air_temp_rh,1
2026-05-04T08:41:00Z,20.51,58.77,0.995,v1_fao_air_temp_rh,1
2026-05-04T08:42:00Z,20.73,58.75,1.009,v1_fao_air_temp_rh,1
2026-05-04T08:43:00Z,21.03,60.0,0.997,v1_fao_air_temp_rh,1
2026-05-04T08:44:00Z,20.81,59.48,0.996,v1_fao_air_temp_rh,1
2026-05-04T08:45:00Z,20.64,59.52,0.985,v1_fao_air_temp_rh,1
2026-05-04T08:46:00Z,20.99,59.31,1.011,v1_fao_air_temp_rh,1
2026-05-04T08:47:00Z,20.32,60.72,0.937,v1_fao_air_temp_rh,1
2026-05-04T08:48:00Z,20.52,59.4,0.98,v1_fao_air_temp_rh,1
2026-05-04T08:49:00Z,20.53,58.79,0.996,v1_fao_air_temp_rh,1
2026-05-04T08:50:00Z,20.82,59.05,1.007,v1_fao_air_temp_rh,1
2026-05-04T08:51:00Z,20.88,58.44,1.026,v1_fao_air_temp_rh,1
2026-05-04T08:52:00Z,20.8,58.85,1.011,v1_fao_air_temp_rh,1
2026-05-04T08:53:00Z,20.43,58.69,0.992,v1_fao_air_temp_rh,1
2026-05-04T08:54:00Z,21.17,58.55,1.042,v1_fao_air_temp_rh,1
2026-05-04T08:55:00Z,20.34,59.25,0.973,v1_fao_air_temp_rh,1
2026-05-04T08:56:00Z,20.87,60.04,0.986,v1_fao_air_temp_rh,1
2026-05-04T08:57:00Z,20.66,60.01,0.974,v1_fao_air_temp_rh,1
2026-05-04T08:58:00Z,20.83,58.97,1.01,v1_fao_air_temp_rh,1
2026-05-04T08:59:00Z,20.82,58.35,1.025,v1_fao_air_temp_rh,1
2026-05-04T09:00:00Z,20.8,59.64,0.991,v1_fao_air_temp_rh,1
2026-05-04T09:01:00Z,20.83,61.17,0.956,v1_fao_air_temp_rh,1
2026-05-04T09:02:00Z,21.06,59.92,1.0,v1_fao_air_temp_rh,1
2026-05-04T09:03:00Z,20.72,58.56,1.013,v1_fao_air_temp_rh,1
2026-05-04T09:04:00Z,20.73,60.07,0.976,v1_fao_air_temp_rh,1
2026-05-04T09:05:00Z,20.59,59.33,0.986,v1_fao_air_temp_rh,1
2026-05-04T09:06:00Z,20.71,58.63,1.011,v1_fao_air_temp_rh,1
2026-05-04T09:07:00Z,20.92,59.44,1.004,v1_fao_air_temp_rh,1
2026-05-04T09:08:00Z,20.92,58.69,1.023,v1_fao_air_temp_rh,1
2026-05-04T09:09:00Z,21.17,58.56,1.042,v1_fao_air_temp_rh,1
2026-05-04T09:10:00Z,20.86,59.05,1.01,v1_fao_air_temp_rh,1
2026-05-04T09:11:00Z,20.79,57.2,1.051,v1_fao_air_temp_rh,1
2026-05-04T09:12:00Z,21.09,59.54,1.012,v1_fao_air_temp_rh,1
2026-05-04T09:13:00Z,20.55,59.04,0.991,v1_fao_air_temp_rh,1
2026-05-04T09:14:00Z,20.79,57.81,1.036,v1_fao_air_temp_rh,1
2026-05-04T09:15:00Z,20.72,59.43,0.992,v1_fao_air_temp_rh,1
2026-05-04T09:16:00Z,21.07,58.38,1.04,v1_fao_air_temp_rh,1
2026-05-04T09:17:00Z,20.9,58.09,1.036,v1_fao_air_temp_rh,1
2026-05-04T09:18:00Z,20.96,58.66,1.025,v1_fao_air_temp_rh,1
2026-05-04T09:19:00Z,20.77,59.22,1.0,v1_fao_air_temp_rh,1
2026-05-04T09:20:00Z,20.71,58.48,1.014,v1_fao_air_temp_rh,1
2026-05-04T09:21:00Z,20.87,58.91,1.014,v1_fao_air_temp_rh,1
2026-05-04T09:22:00Z,21.02,59.29,1.014,v1_fao_air_temp_rh,1
2026-05-04T09:23:00Z,20.79,58.5,1.019,v1_fao_air_temp_rh,1
2026-05-04T09:24:00Z,20.5,58.81,0.993,v1_fao_air_temp_rh,1
2026-05-04T09:25:00Z,20.56,59.17,0.988,v1_fao_air_temp_rh,1
2026-05-04T09:26:00Z,21.14,59.27,1.021,v1_fao_air_temp_rh,1
2026-05-04T09:27:00Z,20.62,58.9,0.999,v1_fao_air_temp_rh,1
2026-05-04T09:28:00Z,20.93,59.31,1.008,v1_fao_air_temp_rh,1
2026-05-04T09:29:00Z,20.83,60.32,0.977,v1_fao_air_temp_rh,1
2026-05-04T09:30:00Z,20.76,59.16,1.001,v1_fao_air_temp_rh,1
2026-05-04T09:31:00Z,21.12,59.31,1.019,v1_fao_air_temp_rh,1
2026-05-04T09:32:00Z,20.63,58.45,1.01,v1_fao_air_temp_rh,1
2026-05-04T09:33:00Z,20.93,58.14,1.036,v1_fao_air_temp_rh,1
2026-05-04T09:34:00Z,20.51,58.24,1.008,v1_fao_air_temp_rh,1
2026-05-04T09:35:00Z,20.91,58.32,1.031,v1_fao_air_temp_rh,1
2026-05-04T09:36:00Z,20.68,59.41,0.989,v1_fao_air_temp_rh,1
2026-05-04T09:37:00Z,20.83,58.91,1.012,v1_fao_air_temp_rh,1
2026-05-04T09:38:00Z,20.86,57.56,1.046,v1_fao_air_temp_rh,1
2026-05-04T09:39:00Z,21.0,59.03,1.019,v1_fao_air_temp_rh,1
2026-05-04T09:40:00Z,20.97,57.7,1.05,v1_fao_air_temp_rh,1
2026-05-04T09:41:00Z,21.13,59.41,1.017,v1_fao_air_temp_rh,1
2026-05-04T09:42:00Z,20.84,58.01,1.034,v1_fao_air_temp_rh,1
2026-05-04T09:43:00Z,20.86,58.0,1.035,v1_fao_air_temp_rh,1
2026-05-04T09:44:00Z,20.91,59.21,1.009,v1_fao_air_temp_rh,1
2026-05-04T09:45:00Z,20.68,58.76,1.006,v1_fao_air_temp_rh,1
2026-05-04T09:46:00Z,20.9,57.22,1.057,v1_fao_air_temp_rh,1
2026-05-04T09:47:00Z,20.88,59.1,1.01,v1_fao_air_temp_rh,1
2026-05-04T09:48:00Z,20.78,59.64,0.991,v1_fao_air_temp_rh,1
2026-05-04T09:49:00Z,20.99,57.95,1.045,v1_fao_air_temp_rh,1
2026-05-04T09:50:00Z,21.06,56.77,1.079,v1_fao_air_temp_rh,1
2026-05-04T09:51:00Z,21.01,58.61,1.03,v1_fao_air_temp_rh,1
2026-05-04T09:52:00Z,20.58,57.84,1.022,v1_fao_air_temp_rh,1
2026-05-04T09:53:00Z,21.02,58.51,1.033,v1_fao_air_temp_rh,1
2026-05-04T09:54:00Z,20.83,57.65,1.043,v1_fao_air_temp_rh,1
2026-05-04T09:55:00Z,20.68,57.99,1.025,v1_fao_air_temp_rh,1
2026-05-04T09:56:00Z,20.98,58.65,1.027,v1_fao_air_temp_rh,1
2026-05-04T09:57:00Z,20.94,58.86,1.019,v1_fao_air_temp_rh,1
2026-05-04T09:58:00Z,20.99,57.22,1.063,v1_fao_air_temp_rh,1
2026-05-04T09:59:00Z,20.85,58.22,1.03,v1_fao_air_temp_rh,1
2026-05-04T10:00:00Z,26.26,50.09,1.703,v1_fao_air_temp_rh,2
2026-05-04T10:01:00Z,26.35,50.47,1.7,v1_fao_air_temp_rh,2
2026-05-04T10:02:00Z,26.19,50.39,1.686,v1_fao_air_temp_rh,2
2026-05-04T10:03:00Z,26.36,50.47,1.701,v1_fao_air_temp_rh,2
