timestamp,zone,scenario_id,scenario_name,air_temperature_C,air_humidity_pct,co2_ppm,ppfd_umol_m2_s,substrate_moisture_pct,vpd_kpa,dli_increment_mol_m2,quality_flag,in_target_range,latency_sec
2026-05-01T08:43:00Z,zone1,1,normal,20.79,60.52,648.2,210.9,35.35,0.969,0.012656,ok,1,1.672
2026-05-01T08:44:00Z,zone1,1,normal,20.93,61.16,671.2,208.8,34.57,0.962,0.012530,ok,1,1.818
2026-05-01T08:45:00Z,zone1,1,normal,20.55,59.82,666.6,215.0,35.29,0.972,0.012898,ok,1,1.701
2026-05-01T08:46:00Z,zone1,1,normal,20.92,59.03,646.5,207.4,35.12,1.014,0.012443,ok,1,0.652
2026-05-01T08:47:00Z,zone1,1,normal,20.88,60.06,675.6,208.2,34.87,0.986,0.012495,ok,1,1.089
2026-05-01T08:48:00Z,zone1,1,normal,21.08,60.56,666.4,222.8,34.85,0.986,0.013370,ok,1,0.883
2026-05-01T08:49:00Z,zone1,1,normal,20.82,61.41,677.6,207.8,34.61,0.949,0.012466,ok,1,1.184
2026-05-01T08:50:00Z,zone1,1,normal,20.73,60.81,662.2,221.4,34.93,0.958,0.013284,ok,1,1.206
2026-05-01T08:51:00Z,zone1,1,normal,20.99,59.55,664.9,217.8,35.07,1.005,0.013065,ok,1,1.025
2026-05-01T08:52:00Z,zone1,1,normal,20.99,60.98,616.5,212.1,35.23,0.970,0.012725,ok,1,0.853
2026-05-01T08:53:00Z,zone1,1,normal,20.48,59.08,652.4,228.6,34.77,0.985,0.013716,ok,1,1.854
2026-05-01T08:54:00Z,zone1,1,normal,20.80,59.66,689.6,210.1,34.52,0.991,0.012604,ok,1,1.16
2026-05-01T08:55:00Z,zone1,1,normal,21.16,60.16,659.9,199.3,34.81,1.001,0.011959,ok,1,1.228
2026-05-01T08:56:00Z,zone1,1,normal,21.18,60.20,670.0,203.0,34.75,1.001,0.012178,ok,1,1.295
2026-05-01T08:57:00Z,zone1,1,normal,20.98,60.96,661.5,207.4,34.34,0.970,0.012443,ok,1,1.43
2026-05-01T08:58:00Z,zone1,1,normal,20.78,59.93,669.5,220.1,34.96,0.984,0.013203,ok,1,1.272
2026-05-01T08:59:00Z,zone1,1,normal,20.72,59.72,679.9,213.4,34.64,0.985,0.012806,ok,1,1.272
2026-05-01T09:00:00Z,zone1,1,normal,20.73,58.95,643.2,212.7,35.43,1.004,0.012762,ok,1,1.053
2026-05-01T09:01:00Z,zone1,1,normal,21.13,59.80,647.0,210.2,35.11,1.008,0.012612,ok,1,1.16
2026-05-01T09:02:00Z,zone1,1,normal,21.07,60.24,668.4,210.1,35.00,0.993,0.012607,ok,1,2.309
2026-05-01T09:03:00Z,zone1,1,normal,20.93,58.51,688.9,210.4,34.73,1.028,0.012624,ok,1,1.36
2026-05-01T09:04:00Z,zone1,1,normal,21.11,59.50,662.2,203.3,34.68,1.014,0.012198,ok,1,1.436
2026-05-01T09:05:00Z,zone1,1,normal,21.12,59.94,671.3,222.8,34.68,1.004,0.013367,ok,1,1.14
2026-05-01T09:06:00Z,zone1,1,normal,20.95,59.92,681.8,227.6,34.59,0.994,0.013655,ok,1,0.628
2026-05-01T09:07:00Z,zone1,1,normal,20.98,60.44,674.2,226.1,34.69,0.983,0.013569,ok,1,1.111
2026-05-01T09:08:00Z,zone1,1,normal,20.89,60.52,648.7,218.1,34.71,0.975,0.013085,ok,1,0.631
2026-05-01T09:09:00Z,zone1,1,normal,21.15,58.40,672.9,229.6,35.17,1.044,0.013776,ok,1,1.831
2026-05-01T09:10:00Z,zone1,1,normal,20.88,60.08,652.6,220.0,34.41,0.985,0.013200,ok,1,1.542
2026-05-01T09:11:00Z,zone1,1,normal,20.77,59.08,658.5,224.1,34.75,1.003,0.013448,ok,1,1.205
2026-05-01T09:12:00Z,zone1,1,normal,20.83,59.25,633.5,213.1,34.49,1.003,0.012785,ok,1,1.557
2026-05-01T09:13:00Z,zone1,1,normal,20.92,59.79,686.4,221.6,34.59,0.995,0.013298,ok,1,1.149
2026-05-01T09:14:00Z,zone1,1,normal,20.82,60.08,645.6,209.9,34.95,0.982,0.012595,ok,1,0.794
2026-05-01T09:15:00Z,zone1,1,normal,20.76,59.16,663.7,233.5,34.68,1.001,0.014012,ok,1,1.182
2026-05-01T09:16:00Z,zone1,1,normal,21.04,60.36,673.7,226.0,34.99,0.988,0.013557,ok,1,1.76
2026-05-01T09:17:00Z,zone1,1,normal,21.04,58.79,663.3,244.1,35.03,1.027,0.014646,ok,1,0.84
2026-05-01T09:18:00Z,zone1,1,normal,20.67,59.36,666.0,218.5,34.64,0.990,0.013108,ok,1,1.388
2026-05-01T09:19:00Z,zone1,1,normal,20.98,58.77,636.4,216.5,34.77,1.024,0.012993,ok,1,1.99
2026-05-01T09:20:00Z,zone1,1,normal,20.79,60.64,642.5,224.9,34.54,0.966,0.013494,ok,1,0.925
2026-05-01T09:21:00Z,zone1,1,normal,20.89,60.39,669.5,225.7,34.97,0.978,0.013540,ok,1,0.896
2026-05-01T09:22:00Z,zone1,1,normal,21.11,59.84,668.3,213.4,34.47,1.005,0.012803,ok,1,0.976
2026-05-01T09:23:00Z,zone1,1,normal,21.05,59.56,656.3,234.6,34.89,1.009,0.014076,ok,1,0.693
2026-05-01T09:24:00Z,zone1,1,normal,21.25,59.69,669.8,227.3,35.09,1.018,0.013638,ok,1,1.376
2026-05-01T09:25:00Z,zone1,1,normal,21.44,60.57,661.5,222.2,34.59,1.007,0.013332,ok,1,0.764
2026-05-01T09:26:00Z,zone1,1,normal,21.38,59.39,672.1,238.4,34.38,1.034,0.014306,ok,1,1.518
2026-05-01T09:27:00Z,zone1,1,normal,20.83,59.14,648.4,224.9,34.52,1.006,0.013494,ok,1,1.121
2026-05-01T09:28:00Z,zone1,1,normal,21.05,60.11,666.0,229.5,34.98,0.995,0.013770,ok,1,1.134
2026-05-01T09:29:00Z,zone1,1,normal,20.87,60.07,667.7,224.9,34.72,0.985,0.013494,ok,1,1.691
2026-05-01T09:30:00Z,zone1,1,normal,21.19,59.96,671.7,234.4,35.05,1.008,0.014064,ok,1,1.921
2026-05-01T09:31:00Z,zone1,1,normal,20.70,58.74,655.6,236.1,34.86,1.008,0.014168,ok,1,0.528
2026-05-01T09:32:00Z,zone1,1,normal,21.08,58.73,636.5,220.6,34.79,1.032,0.013235,ok,1,1.179
2026-05-01T09:33:00Z,zone1,1,normal,20.76,59.75,647.7,233.2,34.56,0.987,0.013989,ok,1,0.631
2026-05-01T09:34:00Z,zone1,1,normal,21.10,58.48,658.3,228.4,34.51,1.039,0.013701,ok,1,1.009
2026-05-01T09:35:00Z,zone1,1,normal,20.82,59.94,674.8,227.7,35.30,0.985,0.013661,ok,1,1.116
2026-05-01T09:36:00Z,zone1,1,normal,21.01,60.40,657.1,220.4,34.82,0.986,0.013223,ok,1,1.007
2026-05-01T09:37:00Z,zone1,1,normal,20.85,59.33,669.3,221.8,35.11,1.002,0.013309,ok,1,1.753
2026-05-01T09:38:00Z,zone1,1,normal,20.79,59.69,661.7,233.3,34.54,0.990,0.014001,ok,1,1.327
2026-05-01T09:39:00Z,zone1,1,normal,21.15,59.21,647.5,229.8,34.73,1.024,0.013788,ok,1,1.887
2026-05-01T09:40:00Z,zone1,1,normal,21.18,59.51,659.5,230.3,34.13,1.018,0.013816,ok,1,1.384
2026-05-01T09:41:00Z,zone1,1,normal,21.41,59.08,636.0,242.9,34.56,1.044,0.014577,ok,1,1.394
2026-05-01T09:42:00Z,zone1,1,normal,21.15,60.27,659.5,223.8,35.10,0.997,0.013430,ok,1,1.215
2026-05-01T09:43:00Z,zone1,1,normal,21.12,59.38,658.8,230.0,34.73,1.018,0.013799,ok,1,1.556
2026-05-01T09:44:00Z,zone1,1,normal,20.88,59.84,630.7,228.8,34.83,0.991,0.013730,ok,1,0.561
2026-05-01T09:45:00Z,zone1,1,normal,21.11,59.82,647.8,236.5,34.67,1.006,0.014191,ok,1,1.299
2026-05-01T09:46:00Z,zone1,1,normal,21.29,58.87,653.6,238.6,34.80,1.041,0.014317,ok,1,1.39
2026-05-01T09:47:00Z,zone1,1,normal,21.12,60.14,650.4,232.6,34.25,0.999,0.013955,ok,1,2.002
2026-05-01T09:48:00Z,zone1,1,normal,20.85,59.47,661.6,231.9,35.07,0.999,0.013914,ok,1,0.947
2026-05-01T09:49:00Z,zone1,1,normal,21.19,60.05,649.1,245.9,34.74,1.005,0.014755,ok,1,1.016
2026-05-01T09:50:00Z,zone1,1,normal,20.93,58.07,684.7,239.9,34.44,1.038,0.014392,ok,1,1.659
2026-05-01T09:51:00Z,zone1,1,normal,21.11,60.22,646.2,239.6,34.52,0.996,0.014375,ok,1,0.607
2026-05-01T09:52:00Z,zone1,1,normal,21.18,58.87,656.8,237.8,34.58,1.034,0.014266,ok,1,1.642
2026-05-01T09:53:00Z,zone1,1,normal,21.02,58.30,636.5,230.3,34.67,1.038,0.013816,ok,1,1.167
2026-05-01T09:54:00Z,zone1,1,normal,20.58,59.29,677.2,223.4,33.88,0.986,0.013402,ok,1,1.698
2026-05-01T09:55:00Z,zone1,1,normal,21.12,59.34,672.2,245.8,34.85,1.019,0.014749,ok,1,1.166
2026-05-01T09:56:00Z,zone1,1,normal,20.91,59.16,649.0,228.7,35.11,1.010,0.013724,ok,1,1.111
2026-05-01T09:57:00Z,zone1,1,normal,21.05,59.64,653.2,227.4,34.56,1.007,0.013644,ok,1,1.315
2026-05-01T09:58:00Z,zone1,1,normal,20.97,59.00,631.9,235.5,34.46,1.018,0.014127,ok,1,0.671
2026-05-01T09:59:00Z,zone1,1,normal,21.26,58.19,673.2,233.0,34.85,1.057,0.013978,ok,1,0.712
2026-05-01T10:00:00Z,zone1,1,normal,21.11,59.45,649.1,238.0,34.42,1.015,0.014278,ok,1,0.814
2026-05-01T10:01:00Z,zone1,1,normal,21.18,60.49,649.5,220.4,34.62,0.994,0.013224,ok,1,1.533
2026-05-01T10:02:00Z,zone1,1,normal,20.89,58.78,631.6,239.8,35.14,1.019,0.014388,ok,1,1.155
2026-05-01T10:03:00Z,zone1,1,normal,21.23,58.52,654.1,226.7,34.93,1.047,0.013604,ok,1,1.702
2026-05-01T10:04:00Z,zone1,1,normal,21.20,59.16,675.6,218.7,34.77,1.028,0.013120,ok,1,1.337
2026-05-01T10:05:00Z,zone1,1,normal,21.34,59.23,635.7,229.4,34.37,1.035,0.013766,ok,1,1.086
2026-05-01T10:06:00Z,zone1,1,normal,21.05,58.81,662.7,245.8,34.44,1.028,0.014751,ok,1,1.595
2026-05-01T10:07:00Z,zone1,1,normal,21.34,59.46,652.9,234.9,34.89,1.030,0.014094,ok,1,1.011
2026-05-01T10:08:00Z,zone1,1,normal,21.03,58.64,620.7,239.4,34.40,1.031,0.014365,ok,1,1.933
2026-05-01T10:09:00Z,zone1,1,normal,21.30,59.13,651.6,232.8,34.23,1.035,0.013967,ok,1,1.985
2026-05-01T10:10:00Z,zone1,1,normal,21.30,59.18,649.0,231.4,34.62,1.034,0.013887,ok,1,2.702
2026-05-01T10:11:00Z,zone1,1,normal,21.23,58.86,658.7,232.6,35.02,1.038,0.013956,ok,1,1.654
2026-05-01T10:12:00Z,zone1,1,normal,20.65,59.33,636.4,233.6,33.93,0.990,0.014013,ok,1,1.386
2026-05-01T10:13:00Z,zone1,1,normal,21.29,58.23,635.6,228.8,34.35,1.057,0.013725,ok,1,1.248
2026-05-01T10:14:00Z,zone1,1,normal,21.07,59.63,621.3,232.1,34.37,1.008,0.013927,ok,1,0.976
2026-05-01T10:15:00Z,zone1,1,normal,21.20,60.31,647.3,239.8,34.41,0.999,0.014388,ok,1,1.178
2026-05-01T10:16:00Z,zone1,1,normal,21.52,58.22,645.1,236.1,34.40,1.072,0.014169,ok,1,1.055
2026-05-01T10:17:00Z,zone1,1,normal,21.20,58.37,641.3,242.7,35.00,1.048,0.014560,ok,1,1.079
2026-05-01T10:18:00Z,zone1,1,normal,21.13,59.74,648.4,249.4,35.04,1.009,0.014964,ok,1,1.401
2026-05-01T10:19:00Z,zone1,1,normal,20.97,58.95,619.2,223.8,34.89,1.019,0.013426,ok,1,0.917
2026-05-01T10:20:00Z,zone1,1,normal,20.98,58.26,643.3,247.5,34.62,1.037,0.014848,ok,1,0.671
2026-05-01T10:21:00Z,zone1,1,normal,21.18,59.11,652.4,235.6,35.04,1.028,0.014134,ok,1,1.433
2026-05-01T10:22:00Z,zone1,1,normal,21.27,59.64,638.7,242.8,34.89,1.020,0.014566,ok,1,1.081
2026-05-01T10:23:00Z,zone1,1,normal,20.55,58.32,670.9,240.0,34.56,1.008,0.014399,ok,1,1.434
2026-05-01T10:24:00Z,zone1,1,normal,21.03,59.05,660.4,225.8,34.65,1.021,0.013547,ok,1,1.487
2026-05-01T10:25:00Z,zone1,1,normal,21.07,59.06,629.1,237.7,34.51,1.023,0.014261,ok,1,1.083
2026-05-01T10:26:00Z,zone1,1,normal,20.64,58.69,622.6,240.1,34.48,1.005,0.014405,ok,1,1.301
2026-05-01T10:27:00Z,zone1,1,normal,21.30,59.73,637.7,238.1,34.97,1.020,0.014284,ok,1,1.586
2026-05-01T10:28:00Z,zone1,1,normal,21.35,59.58,640.4,242.7,34.55,1.027,0.014560,ok,1,1.157
2026-05-01T10:29:00Z,zone1,1,normal,21.24,58.72,649.0,240.6,34.67,1.042,0.014434,ok,1,3.362
2026-05-01T10:30:00Z,zone1,1,normal,21.41,58.91,664.1,243.0,34.42,1.048,0.014578,ok,1,0.895
2026-05-01T10:31:00Z,zone1,1,normal,20.85,60.14,640.8,239.7,34.05,0.982,0.014382,ok,1,1.147
2026-05-01T10:32:00Z,zone1,1,normal,21.10,58.31,664.9,251.6,34.26,1.043,0.015096,ok,1,0.799
2026-05-01T10:33:00Z,zone1,1,normal,21.18,59.08,652.3,232.3,34.93,1.029,0.013938,ok,1,0.539
2026-05-01T10:34:00Z,zone1,1,normal,21.36,58.45,651.1,241.6,34.49,1.057,0.014497,ok,1,1.371
2026-05-01T10:35:00Z,zone1,1,normal,21.30,58.96,645.6,248.1,34.17,1.040,0.014889,ok,1,0.684
2026-05-01T10:36:00Z,zone1,1,normal,21.04,58.17,628.8,246.2,34.19,1.043,0.014774,ok,1,1.326
2026-05-01T10:37:00Z,zone1,1,normal,21.17,58.68,636.9,237.5,34.52,1.038,0.014249,ok,1,1.512
2026-05-01T10:38:00Z,zone1,1,normal,21.26,58.55,635.5,240.9,34.05,1.047,0.014451,ok,1,1.466
2026-05-01T10:39:00Z,zone1,1,normal,21.02,58.72,631.0,233.7,34.82,1.028,0.014025,ok,1,0.851
2026-05-01T10:40:00Z,zone1,1,normal,21.23,58.69,643.5,238.4,33.91,1.042,0.014301,ok,1,1.108
2026-05-01T10:41:00Z,zone1,1,normal,21.02,58.53,614.6,240.9,34.60,1.033,0.014451,ok,1,0.828
2026-05-01T10:42:00Z,zone1,1,normal,21.61,58.25,661.1,248.3,34.34,1.078,0.014900,ok,1,1.225
2026-05-01T10:43:00Z,zone1,1,normal,21.16,58.54,634.5,241.4,34.23,1.041,0.014486,ok,1,0.623
2026-05-01T10:44:00Z,zone1,1,normal,21.05,59.45,625.1,228.0,34.60,1.011,0.013679,ok,1,1.098
2026-05-01T10:45:00Z,zone1,1,normal,21.28,60.21,685.9,235.2,34.60,1.006,0.014111,ok,1,1.015
2026-05-01T10:46:00Z,zone1,1,normal,21.20,58.10,637.3,231.6,34.33,1.055,0.013898,ok,1,1.139
2026-05-01T10:47:00Z,zone1,1,normal,21.14,58.53,597.9,234.6,34.31,1.040,0.014077,ok,1,1.029
2026-05-01T10:48:00Z,zone1,1,normal,21.21,58.72,650.0,231.9,34.44,1.040,0.013915,ok,1,1.894
2026-05-01T10:49:00Z,zone1,1,normal,21.41,58.94,643.2,240.1,34.61,1.047,0.014405,ok,1,0.991
2026-05-01T10:50:00Z,zone1,1,normal,21.22,60.10,652.2,247.1,34.89,1.006,0.014825,ok,1,2.295
2026-05-01T10:51:00Z,zone1,1,normal,21.05,59.43,664.1,239.3,34.15,1.012,0.014359,ok,1,2.197
2026-05-01T10:52:00Z,zone1,1,normal,21.10,59.89,633.7,241.7,34.93,1.003,0.014503,ok,1,0.728
2026-05-01T10:53:00Z,zone1,1,normal,21.29,57.59,654.0,247.2,34.33,1.074,0.014831,ok,1,1.511
2026-05-01T10:54:00Z,zone1,1,normal,21.50,58.89,629.2,248.0,34.81,1.055,0.014877,ok,1,0.786
2026-05-01T10:55:00Z,zone1,1,normal,21.24,58.84,643.1,242.9,34.19,1.039,0.014572,ok,1,1.107
2026-05-01T10:56:00Z,zone1,1,normal,21.06,58.78,634.4,251.4,34.55,1.029,0.015085,ok,1,1.255
2026-05-01T10:57:00Z,zone1,1,normal,21.24,58.55,641.7,230.9,34.46,1.046,0.013852,ok,1,0.928
2026-05-01T10:58:00Z,zone1,1,normal,21.00,58.49,632.0,240.2,34.12,1.032,0.014411,ok,1,1.018
2026-05-01T10:59:00Z,zone1,1,normal,21.00,58.88,624.4,247.4,34.40,1.023,0.014843,ok,1,1.435
2026-05-01T11:00:00Z,zone1,1,normal,21.10,59.28,633.7,241.1,34.17,1.019,0.014469,ok,1,1.152
2026-05-01T11:01:00Z,zone1,1,normal,21.70,60.01,643.9,244.5,34.71,1.038,0.014670,ok,1,0.785
2026-05-01T11:02:00Z,zone1,1,normal,21.32,58.84,626.1,241.1,34.23,1.044,0.014469,ok,1,1.156
2026-05-01T11:03:00Z,zone1,1,normal,21.18,59.46,653.8,252.7,34.48,1.020,0.015160,ok,1,1.33
2026-05-01T11:04:00Z,zone1,1,normal,21.27,59.27,640.6,232.4,34.82,1.030,0.013945,ok,1,0.74
2026-05-01T11:05:00Z,zone1,1,normal,21.28,58.58,664.3,234.7,33.96,1.048,0.014083,ok,1,1.349
2026-05-01T11:06:00Z,zone1,1,normal,20.84,60.07,645.6,247.0,34.66,0.983,0.014820,ok,1,0.823
2026-05-01T11:07:00Z,zone1,1,normal,21.04,57.21,643.7,249.0,34.45,1.067,0.014941,ok,1,1.232
2026-05-01T11:08:00Z,zone1,1,normal,21.12,59.01,626.6,249.3,34.28,1.027,0.014958,ok,1,2.134
2026-05-01T11:09:00Z,zone1,1,normal,21.11,59.12,614.9,255.3,34.01,1.024,0.015315,ok,1,1.256
2026-05-01T11:10:00Z,zone1,1,normal,21.43,59.96,630.6,241.0,33.89,1.022,0.014463,ok,1,1.437
2026-05-01T11:11:00Z,zone1,1,normal,21.51,58.81,644.9,255.6,35.02,1.057,0.015338,ok,1,1.732
2026-05-01T11:12:00Z,zone1,1,normal,21.09,58.61,645.7,251.4,34.58,1.035,0.015085,ok,1,0.813
2026-05-01T11:13:00Z,zone1,1,normal,20.87,58.36,632.2,265.1,34.38,1.027,0.015909,ok,1,1.732
2026-05-01T11:14:00Z,zone1,1,normal,20.80,58.13,642.8,248.9,34.73,1.028,0.014935,ok,1,1.099
2026-05-01T11:15:00Z,zone1,1,normal,21.01,57.20,645.2,258.6,33.99,1.065,0.015517,ok,1,0.649
2026-05-01T11:16:00Z,zone1,1,normal,21.30,59.00,634.3,234.2,34.35,1.038,0.014054,ok,1,0.972
2026-05-01T11:17:00Z,zone1,1,normal,21.44,58.47,619.4,241.5,34.09,1.061,0.014492,ok,1,1.204
2026-05-01T11:18:00Z,zone1,1,normal,21.17,58.07,642.7,237.9,34.50,1.054,0.014273,ok,1,0.98
2026-05-01T11:19:00Z,zone1,1,normal,21.30,59.90,630.1,261.3,34.64,1.016,0.015678,ok,1,1.189
2026-05-01T11:20:00Z,zone1,1,normal,21.08,58.86,628.1,246.6,34.35,1.028,0.014797,ok,1,0.899
2026-05-01T11:21:00Z,zone1,1,normal,21.04,58.67,611.4,230.0,34.28,1.030,0.013801,ok,1,1.719
2026-05-01T11:22:00Z,zone1,1,normal,20.88,59.11,679.2,252.4,34.09,1.010,0.015143,ok,1,1.651
2026-05-01T11:23:00Z,zone1,1,normal,21.18,57.73,628.9,251.9,34.44,1.063,0.015114,ok,1,1.099
2026-05-01T11:24:00Z,zone1,1,normal,21.30,58.02,612.5,250.9,34.68,1.064,0.015056,ok,1,1.081
2026-05-01T11:25:00Z,zone1,1,normal,21.28,59.63,647.6,257.1,34.19,1.022,0.015425,ok,1,0.826
2026-05-01T11:26:00Z,zone1,1,normal,21.10,58.84,610.4,239.7,34.44,1.030,0.014382,ok,1,0.738
2026-05-01T11:27:00Z,zone1,1,normal,21.40,59.74,615.3,245.7,34.21,1.026,0.014739,ok,1,0.788
2026-05-01T11:28:00Z,zone1,1,normal,21.07,59.35,610.0,255.6,33.66,1.015,0.015338,ok,1,1.067
2026-05-01T11:29:00Z,zone1,1,normal,21.18,58.87,596.7,236.3,34.18,1.034,0.014181,ok,1,0.614
2026-05-01T11:30:00Z,zone1,1,normal,21.08,58.99,631.3,238.6,34.24,1.025,0.014313,ok,1,0.909
2026-05-01T11:31:00Z,zone1,1,normal,21.15,58.31,621.2,232.4,34.48,1.046,0.013945,ok,1,1.232
2026-05-01T11:32:00Z,zone1,1,normal,21.31,58.34,614.4,242.5,34.23,1.056,0.014549,ok,1,1.299
2026-05-01T11:33:00Z,zone1,1,normal,21.25,57.76,622.6,233.8,34.14,1.067,0.014031,ok,1,1.32
2026-05-01T11:34:00Z,zone1,1,normal,21.37,57.87,635.1,241.9,34.40,1.072,0.014515,ok,1,1.129
2026-05-01T11:35:00Z,zone1,1,normal,21.19,58.24,610.0,243.8,33.97,1.051,0.014630,ok,1,1.48
2026-05-01T11:36:00Z,zone1,1,normal,20.99,58.95,634.0,246.2,34.23,1.020,0.014774,ok,1,1.11
2026-05-01T11:37:00Z,zone1,1,normal,21.38,57.90,636.1,246.7,34.46,1.072,0.014803,ok,1,1.41
2026-05-01T11:38:00Z,zone1,1,normal,21.00,58.54,620.6,238.0,34.66,1.031,0.014279,ok,1,1.163
2026-05-01T11:39:00Z,zone1,1,normal,21.40,60.56,609.5,245.7,34.68,1.005,0.014739,ok,1,0.951
2026-05-01T11:40:00Z,zone1,1,normal,21.38,58.66,640.2,255.4,33.91,1.052,0.015327,ok,1,1.193
2026-05-01T11:41:00Z,zone1,1,normal,21.18,57.83,611.8,248.8,34.29,1.060,0.014929,ok,1,1.111
2026-05-01T11:42:00Z,zone1,1,normal,20.98,58.31,636.5,248.8,34.19,1.035,0.014929,ok,1,0.95
2026-05-01T11:43:00Z,zone1,1,normal,21.53,58.65,627.8,245.8,34.05,1.062,0.014751,ok,1,1.704
2026-05-01T11:44:00Z,zone1,1,normal,21.33,58.76,619.4,254.9,33.99,1.046,0.015292,ok,1,1.986
2026-05-01T11:45:00Z,zone1,1,normal,20.86,57.70,628.2,256.3,34.06,1.043,0.015379,ok,1,0.759
2026-05-01T11:46:00Z,zone1,1,normal,20.96,59.27,632.0,243.4,34.24,1.010,0.014607,ok,1,1.233
2026-05-01T11:47:00Z,zone1,1,normal,21.06,58.18,600.6,254.6,34.10,1.044,0.015275,ok,1,1.776
2026-05-01T11:48:00Z,zone1,1,normal,21.72,59.07,604.9,238.7,34.02,1.063,0.014325,ok,1,1.83
2026-05-01T11:49:00Z,zone1,1,normal,21.14,58.69,601.4,248.6,34.33,1.036,0.014918,ok,1,1.083
2026-05-01T11:50:00Z,zone1,1,normal,21.23,59.45,634.6,247.9,34.22,1.023,0.014872,ok,1,2.592
2026-05-01T11:51:00Z,zone1,1,normal,21.30,59.33,615.9,258.3,34.31,1.030,0.015500,ok,1,1.2
2026-05-01T11:52:00Z,zone1,1,normal,21.47,58.16,598.5,247.8,34.60,1.071,0.014866,ok,1,1.356
2026-05-01T11:53:00Z,zone1,1,normal,21.50,58.56,607.5,247.8,33.92,1.063,0.014866,ok,1,1.583
2026-05-01T11:54:00Z,zone1,1,normal,21.38,59.09,641.1,252.7,34.11,1.042,0.015160,ok,1,1.284
2026-05-01T11:55:00Z,zone1,1,normal,21.08,59.16,615.1,252.3,34.45,1.021,0.015137,ok,1,0.988
2026-05-01T11:56:00Z,zone1,1,normal,21.29,58.95,622.8,251.5,33.99,1.039,0.015091,ok,1,0.915
2026-05-01T11:57:00Z,zone1,1,normal,21.06,58.52,630.5,248.5,34.01,1.036,0.014912,ok,1,1.018
2026-05-01T11:58:00Z,zone1,1,normal,21.09,58.26,615.3,251.8,33.81,1.044,0.015108,ok,1,1.137
2026-05-01T11:59:00Z,zone1,1,normal,21.26,57.91,611.0,256.7,33.85,1.064,0.015402,ok,1,1.328
2026-05-01T12:00:00Z,zone1,1,normal,21.33,57.67,613.2,239.4,34.68,1.074,0.014366,ok,1,1.172
2026-05-01T12:01:00Z,zone1,1,normal,21.16,59.28,590.7,239.6,34.28,1.023,0.014377,ok,1,1.759
2026-05-01T12:02:00Z,zone1,1,normal,21.08,58.79,626.4,263.0,33.75,1.030,0.015783,ok,1,0.967
2026-05-01T12:03:00Z,zone1,1,normal,20.94,58.05,598.5,254.3,34.00,1.039,0.015258,ok,1,0.701
2026-05-01T12:04:00Z,zone1,1,normal,21.09,59.31,633.3,259.8,34.09,1.018,0.015587,ok,1,1.563
2026-05-01T12:05:00Z,zone1,1,normal,21.15,57.95,599.3,240.7,34.14,1.055,0.014440,ok,1,1.046
2026-05-01T12:06:00Z,zone1,1,normal,20.75,58.13,610.4,253.1,34.34,1.026,0.015184,ok,1,1.624
2026-05-01T12:07:00Z,zone1,1,normal,20.99,58.90,602.0,249.5,34.60,1.022,0.014970,ok,1,1.309
2026-05-01T12:08:00Z,zone1,1,normal,21.04,58.27,593.9,243.7,34.50,1.040,0.014625,ok,1,2.737
2026-05-01T12:09:00Z,zone1,1,normal,21.61,58.10,631.9,246.9,34.08,1.082,0.014815,ok,1,2.334
2026-05-01T12:10:00Z,zone1,1,normal,21.31,58.69,630.5,256.4,33.90,1.047,0.015385,ok,1,0.676
2026-05-01T12:11:00Z,zone1,1,normal,21.36,58.32,637.2,254.5,34.05,1.060,0.015270,ok,1,1.922
2026-05-01T12:12:00Z,zone1,1,normal,21.37,58.63,620.7,249.5,34.46,1.052,0.014970,ok,1,0.874
2026-05-01T12:13:00Z,zone1,1,normal,21.19,58.09,632.7,260.5,34.31,1.054,0.015627,ok,1,1.621
2026-05-01T12:14:00Z,zone1,1,normal,21.44,57.62,620.8,261.1,33.97,1.083,0.015667,ok,1,1.071
2026-05-01T12:15:00Z,zone1,1,normal,21.30,57.71,612.2,244.4,34.19,1.071,0.014665,ok,1,0.479
2026-05-01T12:16:00Z,zone1,1,normal,21.26,58.36,640.5,249.2,34.23,1.052,0.014953,ok,1,1.183
2026-05-01T12:17:00Z,zone1,1,normal,21.26,58.99,617.5,244.5,33.93,1.036,0.014671,ok,1,1.059
2026-05-01T12:18:00Z,zone1,1,normal,21.06,58.25,625.3,257.9,33.86,1.042,0.015472,ok,1,1.079
2026-05-01T12:19:00Z,zone1,1,normal,21.14,57.98,605.4,252.9,33.98,1.054,0.015172,ok,1,1.202
2026-05-01T12:20:00Z,zone1,1,normal,21.04,58.51,636.5,248.4,34.10,1.034,0.014901,ok,1,1.158
2026-05-01T12:21:00Z,zone1,1,normal,21.12,59.42,635.9,271.8,34.05,1.016,0.016307,ok,1,1.641
2026-05-01T12:22:00Z,zone1,1,normal,21.54,59.40,631.1,254.5,34.10,1.043,0.015270,ok,1,0.601
2026-05-01T12:23:00Z,zone1,1,normal,20.74,58.90,604.1,256.6,34.21,1.006,0.015397,ok,1,1.644
2026-05-01T12:24:00Z,zone1,1,normal,20.99,58.66,614.7,242.1,34.61,1.028,0.014527,ok,1,1.052
2026-05-01T12:25:00Z,zone1,1,normal,21.11,59.75,604.4,248.7,33.77,1.008,0.014924,ok,1,0.728
2026-05-01T12:26:00Z,zone1,1,normal,21.22,58.92,643.0,249.4,33.95,1.036,0.014965,ok,1,0.723
