timestamp,sensor_id,zone,parameter,value,unit,quality_flag,source_type,scenario_id
2026-05-04T01:33:00Z,sht41-01,zone1,air_temperature,19.07,C,ok,emulated,1
2026-05-04T01:33:00Z,sht41-01,zone1,air_humidity,65.66,%,ok,emulated,1
2026-05-04T01:33:00Z,scd41-01,zone1,co2,660.2,ppm,ok,emulated,1
2026-05-04T01:33:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:33:00Z,teros12-01,zone1,substrate_moisture,33.73,%,ok,emulated,1
2026-05-04T01:34:00Z,sht41-01,zone1,air_temperature,19.02,C,ok,emulated,1
2026-05-04T01:34:00Z,sht41-01,zone1,air_humidity,64.45,%,ok,emulated,1
2026-05-04T01:34:00Z,scd41-01,zone1,co2,631.8,ppm,ok,emulated,1
2026-05-04T01:34:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:34:00Z,teros12-01,zone1,substrate_moisture,33.59,%,ok,emulated,1
2026-05-04T01:35:00Z,sht41-01,zone1,air_temperature,18.96,C,ok,emulated,1
2026-05-04T01:35:00Z,sht41-01,zone1,air_humidity,65.65,%,ok,emulated,1
2026-05-04T01:35:00Z,scd41-01,zone1,co2,638.6,ppm,ok,emulated,1
2026-05-04T01:35:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:35:00Z,teros12-01,zone1,substrate_moisture,33.48,%,ok,emulated,1
2026-05-04T01:36:00Z,sht41-01,zone1,air_temperature,18.9,C,ok,emulated,1
2026-05-04T01:36:00Z,sht41-01,zone1,air_humidity,66.69,%,ok,emulated,1
2026-05-04T01:36:00Z,scd41-01,zone1,co2,648.7,ppm,ok,emulated,1
2026-05-04T01:36:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:36:00Z,teros12-01,zone1,substrate_moisture,33.72,%,ok,emulated,1
2026-05-04T01:37:00Z,sht41-01,zone1,air_temperature,19.06,C,ok,emulated,1
2026-05-04T01:37:00Z,sht41-01,zone1,air_humidity,65.6,%,ok,emulated,1
2026-05-04T01:37:00Z,scd41-01,zone1,co2,631.4,ppm,ok,emulated,1
2026-05-04T01:37:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:37:00Z,teros12-01,zone1,substrate_moisture,33.47,%,ok,emulated,1
2026-05-04T01:38:00Z,sht41-01,zone1,air_temperature,19.11,C,ok,emulated,1
2026-05-04T01:38:00Z,sht41-01,zone1,air_humidity,66.74,%,ok,emulated,1
2026-05-04T01:38:00Z,scd41-01,zone1,co2,638.8,ppm,ok,emulated,1
2026-05-04T01:38:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:38:00Z,teros12-01,zone1,substrate_moisture,34.09,%,ok,emulated,1
2026-05-04T01:39:00Z,sht41-01,zone1,air_temperature,19.27,C,ok,emulated,1
2026-05-04T01:39:00Z,sht41-01,zone1,air_humidity,65.7,%,ok,emulated,1
2026-05-04T01:39:00Z,scd41-01,zone1,co2,654.9,ppm,ok,emulated,1
2026-05-04T01:39:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:39:00Z,teros12-01,zone1,substrate_moisture,33.66,%,ok,emulated,1
2026-05-04T01:40:00Z,sht41-01,zone1,air_temperature,18.99,C,ok,emulated,1
2026-05-04T01:40:00Z,sht41-01,zone1,air_humidity,66.75,%,ok,emulated,1
2026-05-04T01:40:00Z,scd41-01,zone1,co2,640.5,ppm,ok,emulated,1
2026-05-04T01:40:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:40:00Z,teros12-01,zone1,substrate_moisture,33.86,%,ok,emulated,1
2026-05-04T01:41:00Z,sht41-01,zone1,air_temperature,19.23,C,ok,emulated,1
2026-05-04T01:41:00Z,sht41-01,zone1,air_humidity,64.7,%,ok,emulated,1
2026-05-04T01:41:00Z,scd41-01,zone1,co2,639.3,ppm,ok,emulated,1
2026-05-04T01:41:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:41:00Z,teros12-01,zone1,substrate_moisture,33.99,%,ok,emulated,1
2026-05-04T01:42:00Z,sht41-01,zone1,air_temperature,19.0,C,ok,emulated,1
2026-05-04T01:42:00Z,sht41-01,zone1,air_humidity,64.7,%,ok,emulated,1
2026-05-04T01:42:00Z,scd41-01,zone1,co2,659.7,ppm,ok,emulated,1
2026-05-04T01:42:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:42:00Z,teros12-01,zone1,substrate_moisture,34.06,%,ok,emulated,1
2026-05-04T01:43:00Z,sht41-01,zone1,air_temperature,19.06,C,ok,emulated,1
2026-05-04T01:43:00Z,sht41-01,zone1,air_humidity,67.37,%,ok,emulated,1
2026-05-04T01:43:00Z,scd41-01,zone1,co2,617.5,ppm,ok,emulated,1
2026-05-04T01:43:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:43:00Z,teros12-01,zone1,substrate_moisture,33.99,%,ok,emulated,1
2026-05-04T01:44:00Z,sht41-01,zone1,air_temperature,19.16,C,ok,emulated,1
2026-05-04T01:44:00Z,sht41-01,zone1,air_humidity,65.94,%,ok,emulated,1
2026-05-04T01:44:00Z,scd41-01,zone1,co2,648.7,ppm,ok,emulated,1
2026-05-04T01:44:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:44:00Z,teros12-01,zone1,substrate_moisture,33.3,%,ok,emulated,1
2026-05-04T01:45:00Z,sht41-01,zone1,air_temperature,19.04,C,ok,emulated,1
2026-05-04T01:45:00Z,sht41-01,zone1,air_humidity,63.92,%,ok,emulated,1
2026-05-04T01:45:00Z,scd41-01,zone1,co2,621.9,ppm,ok,emulated,1
2026-05-04T01:45:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:45:00Z,teros12-01,zone1,substrate_moisture,33.59,%,ok,emulated,1
2026-05-04T01:46:00Z,sht41-01,zone1,air_temperature,18.86,C,ok,emulated,1
2026-05-04T01:46:00Z,sht41-01,zone1,air_humidity,65.84,%,ok,emulated,1
2026-05-04T01:46:00Z,scd41-01,zone1,co2,660.8,ppm,ok,emulated,1
2026-05-04T01:46:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:46:00Z,teros12-01,zone1,substrate_moisture,33.87,%,ok,emulated,1
2026-05-04T01:47:00Z,sht41-01,zone1,air_temperature,19.08,C,ok,emulated,1
2026-05-04T01:47:00Z,sht41-01,zone1,air_humidity,64.65,%,ok,emulated,1
2026-05-04T01:47:00Z,scd41-01,zone1,co2,679.2,ppm,ok,emulated,1
2026-05-04T01:47:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:47:00Z,teros12-01,zone1,substrate_moisture,34.12,%,ok,emulated,1
2026-05-04T01:48:00Z,sht41-01,zone1,air_temperature,18.95,C,ok,emulated,1
2026-05-04T01:48:00Z,sht41-01,zone1,air_humidity,65.25,%,ok,emulated,1
2026-05-04T01:48:00Z,scd41-01,zone1,co2,642.0,ppm,ok,emulated,1
2026-05-04T01:48:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:48:00Z,teros12-01,zone1,substrate_moisture,34.06,%,ok,emulated,1
2026-05-04T01:49:00Z,sht41-01,zone1,air_temperature,18.89,C,ok,emulated,1
2026-05-04T01:49:00Z,sht41-01,zone1,air_humidity,65.24,%,ok,emulated,1
2026-05-04T01:49:00Z,scd41-01,zone1,co2,644.1,ppm,ok,emulated,1
2026-05-04T01:49:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:49:00Z,teros12-01,zone1,substrate_moisture,33.47,%,ok,emulated,1
2026-05-04T01:50:00Z,sht41-01,zone1,air_temperature,18.83,C,ok,emulated,1
2026-05-04T01:50:00Z,sht41-01,zone1,air_humidity,64.57,%,ok,emulated,1
2026-05-04T01:50:00Z,scd41-01,zone1,co2,650.4,ppm,ok,emulated,1
2026-05-04T01:50:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:50:00Z,teros12-01,zone1,substrate_moisture,33.58,%,ok,emulated,1
2026-05-04T01:51:00Z,sht41-01,zone1,air_temperature,18.94,C,ok,emulated,1
2026-05-04T01:51:00Z,sht41-01,zone1,air_humidity,64.78,%,ok,emulated,1
2026-05-04T01:51:00Z,scd41-01,zone1,co2,667.3,ppm,ok,emulated,1
2026-05-04T01:51:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:51:00Z,teros12-01,zone1,substrate_moisture,33.69,%,ok,emulated,1
2026-05-04T01:52:00Z,sht41-01,zone1,air_temperature,19.27,C,ok,emulated,1
2026-05-04T01:52:00Z,sht41-01,zone1,air_humidity,65.78,%,ok,emulated,1
2026-05-04T01:52:00Z,scd41-01,zone1,co2,649.7,ppm,ok,emulated,1
2026-05-04T01:52:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:52:00Z,teros12-01,zone1,substrate_moisture,33.51,%,ok,emulated,1
2026-05-04T01:53:00Z,sht41-01,zone1,air_temperature,18.97,C,ok,emulated,1
2026-05-04T01:53:00Z,sht41-01,zone1,air_humidity,65.92,%,ok,emulated,1
2026-05-04T01:53:00Z,scd41-01,zone1,co2,622.8,ppm,ok,emulated,1
2026-05-04T01:53:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:53:00Z,teros12-01,zone1,substrate_moisture,33.57,%,ok,emulated,1
2026-05-04T01:54:00Z,sht41-01,zone1,air_temperature,18.88,C,ok,emulated,1
2026-05-04T01:54:00Z,sht41-01,zone1,air_humidity,64.57,%,ok,emulated,1
2026-05-04T01:54:00Z,scd41-01,zone1,co2,677.8,ppm,ok,emulated,1
2026-05-04T01:54:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:54:00Z,teros12-01,zone1,substrate_moisture,33.89,%,ok,emulated,1
2026-05-04T01:55:00Z,sht41-01,zone1,air_temperature,19.06,C,ok,emulated,1
2026-05-04T01:55:00Z,sht41-01,zone1,air_humidity,64.59,%,ok,emulated,1
2026-05-04T01:55:00Z,scd41-01,zone1,co2,625.2,ppm,ok,emulated,1
2026-05-04T01:55:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:55:00Z,teros12-01,zone1,substrate_moisture,33.91,%,ok,emulated,1
2026-05-04T01:56:00Z,sht41-01,zone1,air_temperature,18.85,C,ok,emulated,1
2026-05-04T01:56:00Z,sht41-01,zone1,air_humidity,65.95,%,ok,emulated,1
2026-05-04T01:56:00Z,scd41-01,zone1,co2,665.0,ppm,ok,emulated,1
2026-05-04T01:56:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:56:00Z,teros12-01,zone1,substrate_moisture,33.29,%,ok,emulated,1
2026-05-04T01:57:00Z,sht41-01,zone1,air_temperature,18.79,C,ok,emulated,1
2026-05-04T01:57:00Z,sht41-01,zone1,air_humidity,65.75,%,ok,emulated,1
2026-05-04T01:57:00Z,scd41-01,zone1,co2,655.8,ppm,ok,emulated,1
2026-05-04T01:57:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:57:00Z,teros12-01,zone1,substrate_moisture,34.17,%,ok,emulated,1
2026-05-04T01:58:00Z,sht41-01,zone1,air_temperature,18.95,C,ok,emulated,1
2026-05-04T01:58:00Z,sht41-01,zone1,air_humidity,66.0,%,ok,emulated,1
2026-05-04T01:58:00Z,scd41-01,zone1,co2,649.6,ppm,ok,emulated,1
2026-05-04T01:58:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:58:00Z,teros12-01,zone1,substrate_moisture,34.02,%,ok,emulated,1
2026-05-04T01:59:00Z,sht41-01,zone1,air_temperature,19.34,C,ok,emulated,1
2026-05-04T01:59:00Z,sht41-01,zone1,air_humidity,65.74,%,ok,emulated,1
2026-05-04T01:59:00Z,scd41-01,zone1,co2,667.8,ppm,ok,emulated,1
2026-05-04T01:59:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T01:59:00Z,teros12-01,zone1,substrate_moisture,33.57,%,ok,emulated,1
2026-05-04T02:00:00Z,sht41-01,zone1,air_temperature,18.98,C,ok,emulated,1
2026-05-04T02:00:00Z,sht41-01,zone1,air_humidity,64.68,%,ok,emulated,1
2026-05-04T02:00:00Z,scd41-01,zone1,co2,607.9,ppm,ok,emulated,1
2026-05-04T02:00:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:00:00Z,teros12-01,zone1,substrate_moisture,33.67,%,ok,emulated,1
2026-05-04T02:01:00Z,sht41-01,zone1,air_temperature,18.81,C,ok,emulated,1
2026-05-04T02:01:00Z,sht41-01,zone1,air_humidity,64.28,%,ok,emulated,1
2026-05-04T02:01:00Z,scd41-01,zone1,co2,674.3,ppm,ok,emulated,1
2026-05-04T02:01:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:01:00Z,teros12-01,zone1,substrate_moisture,34.36,%,ok,emulated,1
2026-05-04T02:02:00Z,sht41-01,zone1,air_temperature,19.22,C,ok,emulated,1
2026-05-04T02:02:00Z,sht41-01,zone1,air_humidity,66.24,%,ok,emulated,1
2026-05-04T02:02:00Z,scd41-01,zone1,co2,650.7,ppm,ok,emulated,1
2026-05-04T02:02:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:02:00Z,teros12-01,zone1,substrate_moisture,33.77,%,ok,emulated,1
2026-05-04T02:03:00Z,sht41-01,zone1,air_temperature,19.06,C,ok,emulated,1
2026-05-04T02:03:00Z,sht41-01,zone1,air_humidity,65.18,%,ok,emulated,1
2026-05-04T02:03:00Z,scd41-01,zone1,co2,654.7,ppm,ok,emulated,1
2026-05-04T02:03:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:03:00Z,teros12-01,zone1,substrate_moisture,33.92,%,ok,emulated,1
2026-05-04T02:04:00Z,sht41-01,zone1,air_temperature,18.92,C,ok,emulated,1
2026-05-04T02:04:00Z,sht41-01,zone1,air_humidity,66.03,%,ok,emulated,1
2026-05-04T02:04:00Z,scd41-01,zone1,co2,637.2,ppm,ok,emulated,1
2026-05-04T02:04:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:04:00Z,teros12-01,zone1,substrate_moisture,33.25,%,ok,emulated,1
2026-05-04T02:05:00Z,sht41-01,zone1,air_temperature,18.84,C,ok,emulated,1
2026-05-04T02:05:00Z,sht41-01,zone1,air_humidity,65.51,%,ok,emulated,1
2026-05-04T02:05:00Z,scd41-01,zone1,co2,648.0,ppm,ok,emulated,1
2026-05-04T02:05:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:05:00Z,teros12-01,zone1,substrate_moisture,34.03,%,ok,emulated,1
2026-05-04T02:06:00Z,sht41-01,zone1,air_temperature,19.12,C,ok,emulated,1
2026-05-04T02:06:00Z,sht41-01,zone1,air_humidity,65.35,%,ok,emulated,1
2026-05-04T02:06:00Z,scd41-01,zone1,co2,647.7,ppm,ok,emulated,1
2026-05-04T02:06:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:06:00Z,teros12-01,zone1,substrate_moisture,34.16,%,ok,emulated,1
2026-05-04T02:07:00Z,sht41-01,zone1,air_temperature,19.15,C,ok,emulated,1
2026-05-04T02:07:00Z,sht41-01,zone1,air_humidity,65.44,%,ok,emulated,1
2026-05-04T02:07:00Z,scd41-01,zone1,co2,623.6,ppm,ok,emulated,1
2026-05-04T02:07:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:07:00Z,teros12-01,zone1,substrate_moisture,33.93,%,ok,emulated,1
2026-05-04T02:08:00Z,sht41-01,zone1,air_temperature,19.01,C,ok,emulated,1
2026-05-04T02:08:00Z,sht41-01,zone1,air_humidity,65.44,%,ok,emulated,1
2026-05-04T02:08:00Z,scd41-01,zone1,co2,646.4,ppm,ok,emulated,1
2026-05-04T02:08:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:08:00Z,teros12-01,zone1,substrate_moisture,34.04,%,ok,emulated,1
2026-05-04T02:09:00Z,sht41-01,zone1,air_temperature,18.94,C,ok,emulated,1
2026-05-04T02:09:00Z,sht41-01,zone1,air_humidity,65.9,%,ok,emulated,1
2026-05-04T02:09:00Z,scd41-01,zone1,co2,603.6,ppm,ok,emulated,1
2026-05-04T02:09:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:09:00Z,teros12-01,zone1,substrate_moisture,33.66,%,ok,emulated,1
2026-05-04T02:10:00Z,sht41-01,zone1,air_temperature,19.06,C,ok,emulated,1
2026-05-04T02:10:00Z,sht41-01,zone1,air_humidity,66.65,%,ok,emulated,1
2026-05-04T02:10:00Z,scd41-01,zone1,co2,638.7,ppm,ok,emulated,1
2026-05-04T02:10:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:10:00Z,teros12-01,zone1,substrate_moisture,33.4,%,ok,emulated,1
2026-05-04T02:11:00Z,sht41-01,zone1,air_temperature,19.11,C,ok,emulated,1
2026-05-04T02:11:00Z,sht41-01,zone1,air_humidity,64.88,%,ok,emulated,1
2026-05-04T02:11:00Z,scd41-01,zone1,co2,676.6,ppm,ok,emulated,1
2026-05-04T02:11:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:11:00Z,teros12-01,zone1,substrate_moisture,33.77,%,ok,emulated,1
2026-05-04T02:12:00Z,sht41-01,zone1,air_temperature,19.05,C,ok,emulated,1
2026-05-04T02:12:00Z,sht41-01,zone1,air_humidity,63.73,%,ok,emulated,1
2026-05-04T02:12:00Z,scd41-01,zone1,co2,639.5,ppm,ok,emulated,1
2026-05-04T02:12:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:12:00Z,teros12-01,zone1,substrate_moisture,33.73,%,ok,emulated,1
2026-05-04T02:13:00Z,sht41-01,zone1,air_temperature,18.94,C,ok,emulated,1
2026-05-04T02:13:00Z,sht41-01,zone1,air_humidity,65.46,%,ok,emulated,1
2026-05-04T02:13:00Z,scd41-01,zone1,co2,643.2,ppm,ok,emulated,1
2026-05-04T02:13:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:13:00Z,teros12-01,zone1,substrate_moisture,33.81,%,ok,emulated,1
2026-05-04T02:14:00Z,sht41-01,zone1,air_temperature,19.22,C,ok,emulated,1
2026-05-04T02:14:00Z,sht41-01,zone1,air_humidity,65.26,%,ok,emulated,1
2026-05-04T02:14:00Z,scd41-01,zone1,co2,650.8,ppm,ok,emulated,1
2026-05-04T02:14:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:14:00Z,teros12-01,zone1,substrate_moisture,34.35,%,ok,emulated,1
2026-05-04T02:15:00Z,sht41-01,zone1,air_temperature,19.11,C,ok,emulated,1
2026-05-04T02:15:00Z,sht41-01,zone1,air_humidity,64.92,%,ok,emulated,1
2026-05-04T02:15:00Z,scd41-01,zone1,co2,646.4,ppm,ok,emulated,1
2026-05-04T02:15:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:15:00Z,teros12-01,zone1,substrate_moisture,33.93,%,ok,emulated,1
2026-05-04T02:16:00Z,sht41-01,zone1,air_temperature,19.1,C,ok,emulated,1
2026-05-04T02:16:00Z,sht41-01,zone1,air_humidity,64.76,%,ok,emulated,1
2026-05-04T02:16:00Z,scd41-01,zone1,co2,649.6,ppm,ok,emulated,1
2026-05-04T02:16:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:16:00Z,teros12-01,zone1,substrate_moisture,33.68,%,ok,emulated,1
2026-05-04T02:17:00Z,sht41-01,zone1,air_temperature,19.27,C,ok,emulated,1
2026-05-04T02:17:00Z,sht41-01,zone1,air_humidity,63.61,%,ok,emulated,1
2026-05-04T02:17:00Z,scd41-01,zone1,co2,647.1,ppm,ok,emulated,1
2026-05-04T02:17:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:17:00Z,teros12-01,zone1,substrate_moisture,33.67,%,ok,emulated,1
2026-05-04T02:18:00Z,sht41-01,zone1,air_temperature,19.33,C,ok,emulated,1
2026-05-04T02:18:00Z,sht41-01,zone1,air_humidity,66.21,%,ok,emulated,1
2026-05-04T02:18:00Z,scd41-01,zone1,co2,650.1,ppm,ok,emulated,1
2026-05-04T02:18:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:18:00Z,teros12-01,zone1,substrate_moisture,34.25,%,ok,emulated,1
2026-05-04T02:19:00Z,sht41-01,zone1,air_temperature,19.12,C,ok,emulated,1
2026-05-04T02:19:00Z,sht41-01,zone1,air_humidity,65.31,%,ok,emulated,1
2026-05-04T02:19:00Z,scd41-01,zone1,co2,671.0,ppm,ok,emulated,1
2026-05-04T02:19:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:19:00Z,teros12-01,zone1,substrate_moisture,34.13,%,ok,emulated,1
2026-05-04T02:20:00Z,sht41-01,zone1,air_temperature,19.14,C,ok,emulated,1
2026-05-04T02:20:00Z,sht41-01,zone1,air_humidity,64.63,%,ok,emulated,1
2026-05-04T02:20:00Z,scd41-01,zone1,co2,655.7,ppm,ok,emulated,1
2026-05-04T02:20:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:20:00Z,teros12-01,zone1,substrate_moisture,33.94,%,ok,emulated,1
2026-05-04T02:21:00Z,sht41-01,zone1,air_temperature,18.99,C,ok,emulated,1
2026-05-04T02:21:00Z,sht41-01,zone1,air_humidity,64.68,%,ok,emulated,1
2026-05-04T02:21:00Z,scd41-01,zone1,co2,671.4,ppm,ok,emulated,1
2026-05-04T02:21:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:21:00Z,teros12-01,zone1,substrate_moisture,33.68,%,ok,emulated,1
2026-05-04T02:22:00Z,sht41-01,zone1,air_temperature,19.09,C,ok,emulated,1
2026-05-04T02:22:00Z,sht41-01,zone1,air_humidity,65.63,%,ok,emulated,1
2026-05-04T02:22:00Z,scd41-01,zone1,co2,653.1,ppm,ok,emulated,1
2026-05-04T02:22:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:22:00Z,teros12-01,zone1,substrate_moisture,33.72,%,ok,emulated,1
2026-05-04T02:23:00Z,sht41-01,zone1,air_temperature,19.0,C,ok,emulated,1
2026-05-04T02:23:00Z,sht41-01,zone1,air_humidity,64.29,%,ok,emulated,1
2026-05-04T02:23:00Z,scd41-01,zone1,co2,634.9,ppm,ok,emulated,1
2026-05-04T02:23:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:23:00Z,teros12-01,zone1,substrate_moisture,33.56,%,ok,emulated,1
2026-05-04T02:24:00Z,sht41-01,zone1,air_temperature,18.87,C,ok,emulated,1
2026-05-04T02:24:00Z,sht41-01,zone1,air_humidity,65.8,%,ok,emulated,1
2026-05-04T02:24:00Z,scd41-01,zone1,co2,623.7,ppm,ok,emulated,1
2026-05-04T02:24:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:24:00Z,teros12-01,zone1,substrate_moisture,33.75,%,ok,emulated,1
2026-05-04T02:25:00Z,sht41-01,zone1,air_temperature,19.16,C,ok,emulated,1
2026-05-04T02:25:00Z,sht41-01,zone1,air_humidity,62.86,%,ok,emulated,1
2026-05-04T02:25:00Z,scd41-01,zone1,co2,636.3,ppm,ok,emulated,1
2026-05-04T02:25:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:25:00Z,teros12-01,zone1,substrate_moisture,34.55,%,ok,emulated,1
2026-05-04T02:26:00Z,sht41-01,zone1,air_temperature,19.01,C,ok,emulated,1
2026-05-04T02:26:00Z,sht41-01,zone1,air_humidity,64.69,%,ok,emulated,1
2026-05-04T02:26:00Z,scd41-01,zone1,co2,641.1,ppm,ok,emulated,1
2026-05-04T02:26:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:26:00Z,teros12-01,zone1,substrate_moisture,33.83,%,ok,emulated,1
2026-05-04T02:27:00Z,sht41-01,zone1,air_temperature,18.86,C,ok,emulated,1
2026-05-04T02:27:00Z,sht41-01,zone1,air_humidity,63.68,%,ok,emulated,1
2026-05-04T02:27:00Z,scd41-01,zone1,co2,656.9,ppm,ok,emulated,1
2026-05-04T02:27:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:27:00Z,teros12-01,zone1,substrate_moisture,34.05,%,ok,emulated,1
2026-05-04T02:28:00Z,sht41-01,zone1,air_temperature,18.84,C,ok,emulated,1
2026-05-04T02:28:00Z,sht41-01,zone1,air_humidity,64.47,%,ok,emulated,1
2026-05-04T02:28:00Z,scd41-01,zone1,co2,630.1,ppm,ok,emulated,1
2026-05-04T02:28:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:28:00Z,teros12-01,zone1,substrate_moisture,33.85,%,ok,emulated,1
2026-05-04T02:29:00Z,sht41-01,zone1,air_temperature,19.23,C,ok,emulated,1
2026-05-04T02:29:00Z,sht41-01,zone1,air_humidity,65.93,%,ok,emulated,1
2026-05-04T02:29:00Z,scd41-01,zone1,co2,635.7,ppm,ok,emulated,1
2026-05-04T02:29:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:29:00Z,teros12-01,zone1,substrate_moisture,34.43,%,ok,emulated,1
2026-05-04T02:30:00Z,sht41-01,zone1,air_temperature,18.86,C,ok,emulated,1
2026-05-04T02:30:00Z,sht41-01,zone1,air_humidity,65.19,%,ok,emulated,1
2026-05-04T02:30:00Z,scd41-01,zone1,co2,672.9,ppm,ok,emulated,1
2026-05-04T02:30:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:30:00Z,teros12-01,zone1,substrate_moisture,34.11,%,ok,emulated,1
2026-05-04T02:31:00Z,sht41-01,zone1,air_temperature,19.21,C,ok,emulated,1
2026-05-04T02:31:00Z,sht41-01,zone1,air_humidity,63.9,%,ok,emulated,1
2026-05-04T02:31:00Z,scd41-01,zone1,co2,665.7,ppm,ok,emulated,1
2026-05-04T02:31:00Z,sq521-01,zone1,ppfd,0,umol/m2/s,ok,emulated,1
2026-05-04T02:31:00Z,teros12-01,zone1,substrate_moisture,33.75,%,ok,emulated,1
2026-05-04T02:32:00Z,sht41-01,zone1,air_temperature,18.93,C,ok,emulated,1
2026-05-04T02:32:00Z,sht41-01,zone1,air_humidity,65.19,%,ok,emulated,1
2026-05-04T02:32:00Z,scd41-01,zone1,co2,646.6,ppm,ok,emulated,1
